340.56,759.63
109.7,756.3
700.66,754.97
214,752
117.89,752.96
187.72,749.38
594.71,750.08
573.44,748.72
217.88,746.59
136.13,748.4
175.07,745.47
684.59,744.86
436.46,741.54
93.109,740.37
366.05,738.1
358.46,736.88
804.75,735.38
194.09,733.91
146.26,735.41
669.67,732.25
132.56,733.71
118.4,732.2
611.92,732.46
465.25,729.63
806.73,730.33
797.93,732.58
566,726
879,722.5
853.86,723.04
88.833,722.07
730.76,723.37
844.18,724.75
96.5,715
106.25,717.06
202.17,721.79
153.59,716.22
933.8,711.34
904.36,711.24
182.76,708.2
251.22,710.81
152.6,706.77
780.87,705.57
224,702.5
99.533,704.49
1378.7,699.6
980.14,697.81
810.9,698.15
118.88,698.23
947.43,693.62
900.13,695.52
125.13,692.33
229.53,692.15
169.63,690.63
856.78,688.67
840.77,687.32
647.45,686.88
595.69,685.23
422.76,685.33
882,681.85
452.86,681.39
362.89,682.63
322.28,680.83
932.72,679.48
1323.6,673.91
921.43,676.85
989.99,676.88
649.9,673.8
195.5,673.5
591.49,676.03
1004.1,668.94
893.44,670.46
347,666
607.98,667.92
1047.8,666.15
950.91,666.25
322.52,666
828.97,666.11
586.36,663.64
781.65,662.92
1076.9,672
63.045,663.52
660.13,660.47
1066.4,657.91
998.33,659.37
87.238,658.62
975.03,656.55
620.71,654
828,652
825.33,652.67
1123.8,652.33
1032.9,655.7
1114.3,646.5
1053.2,649.2
434.87,647.2
562.75,646.83
556.62,645
1145,643.5
849.83,643.83
1043.1,643.83
818.13,646.05
1027.8,641.76
1091.2,643.84
1341.6,639.43
474.53,638.76
1070.6,638.88
671.29,636.59
653,635
564.04,636.6
344.04,636.4
1080.3,635.56
1053.3,634.86
585.22,634.16
1002.3,632.73
124.71,627.5
319.25,624.31
1166,620
154,619.5
1116,618.48
608.46,619.93
1136.6,617.33
1046.7,616.44
595.28,615.97
1079.8,611.4
1149.7,613.57
1067.4,616.16
1057.2,611.91
860.96,609.9
124.22,612.53
1215.7,606.33
414.84,609.44
1138.6,606.65
331.77,606.77
1158.2,603.83
1000.1,604.62
1175.2,606.63
1208.4,603.68
1124,602.6
1106.1,600.77
1083.5,601.38
1182.7,597.67
1330.5,597.79
1118.2,596.88
1192.6,597.47
754.4,595.2
876.36,596.1
185.79,594.75
1090.7,593.55
1099,592.62
1180.4,591.81
1167.7,590.68
688,590.75
1203.1,590.76
1193.4,586.82
641.44,589.77
1130.2,586.07
1229.8,587.13
726.82,582.64
553.86,584.33
1144.8,581.57
1207.6,580.72
535.06,581.75
1177.1,580.93
622.48,579.15
1193.4,573.24
1140.9,572.79
897,569.12
1242.3,568.2
1161.2,567.83
1180.1,564.35
313.25,569.14
1145,560.45
799.63,560.37
242,558.5
689.21,553.94
902.53,551.02
1118.8,553.81
511.2,545
783.65,546.1
1182,540.5
460,534
1062.2,533.54
774.59,525.72
1314,523.5
399.85,524.87
917.58,524.06
1371.5,518.71
1166.1,516.66
1155,513.5
838.28,515.11
1098.5,512
637.95,514.76
723.35,515.78
1198.4,508.97
1126.3,510.52
819.33,507.95
582.5,503.5
216.46,502.98
1123,500.5
853.13,496.87
715,492
916,492.2
1068.7,489.43
871.07,487.73
545.44,488.09
954.46,485.71
599.15,484.27
789.06,482.26
773.39,472.22
604.67,469.92
579.67,469
972.41,468.07
615,465
778.2,465.65
601.9,463.3
608.52,464.45
699.03,462.44
610.8,458.2
576.7,459.87
509.34,459.89
303.56,460.11
978.91,457.52
572,453
835.84,454.41
987.54,448.69
626.63,445.56
659.17,445.89
758.72,442.82
370.15,441.19
483.53,437.81
1041,435.8
586.5,434
850.94,432.49
591,429.2
707.54,429.26
594.5,424.5
925.69,426.46
597.5,422
1070.7,423.07
627.1,423.98
714.61,413.68
681.17,414.47
581.66,411.17
895.23,407.14
565.06,406.14
541.63,403.63
692.74,404.83
1378.4,401.76
703.29,400.93
1119,399.24
620,394.5
711.48,394.93
702.38,391.28
953.25,388.05
424.91,388.34
669.89,387.51
735.58,376.74
814.32,373.85
855.52,369.76
821.56,366.59
599.8,363
759.59,352.51
900.98,346.58
770.91,330.36
1248.6,330.38
1224.5,328.5
1092.9,325.84
704.76,319.22
863.44,318.06
1270.8,317.45
630.67,311.51
1210.7,292.8
751.32,289.3
1212,271.5
634.91,267.64
1121.2,265.85
1273,255
698.6,262
622.14,253.23
1267.9,248.13
1135.7,246
1122.8,245.98
1315.8,242
1198.7,244.27
1081.3,241.89
618.2,243.35
1287.5,235.38
1182.1,232.86
762.08,227.92
942.14,229.36
850.03,226.69
686.08,227.67
1232.2,220.84
850.79,217.62
666.55,214.78
933.66,211.93
1077.6,203.66
1022.5,194.5
1064,183.8
688.17,182
638.48,180.61
1085.9,178.2
1005.1,174.13
724.39,175.39
977.94,173.82
1048.3,168.67
627,167
651.21,167.89
688.43,167.62
653.55,160.36
640.55,161.42
1026.4,161.92
961.9,158.68
688.17,156.86
633,155.5
667.6,153.2
926.5,153.5
1056.4,151.85
683.67,149.47
835,147
1081.8,152.29
1021,145
763.19,145.93
909.82,145.92
700.53,148.63
1033.4,138.89
1098.9,137.5
1003.9,137.11
800.22,135.7
739.82,135
672.6,135.72
1018.9,132.64
722.5,132.17
1200.8,132.39
767.7,133.2
646,127
669.65,128.29
649.8,125.4
1153.3,124.14
1055.8,122.44
680.44,122.26
996.47,120.84
738.33,118.33
675,117
720.88,117.71
726.21,112.33
1014.1,106.82
1031.3,100.27
1144.7,93.667
1016.8,84.053
1177.5,67
1386.1,61.125
1390.7,57.167
1224.1,37.567
